click_id,campaign_id,utm_source,utm_medium,utm_campaign,event_timestamp
6a5ef458-5290-49ae-a29c-afae23ccd17c,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-07-25T21:54:39.482633
f02f9039-43e5-4550-a839-4d3c2f280612,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-10-30T18:43:58.061439
c8f83146-59f8-4f11-90cf-4d8136c67e41,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-04-09T12:14:54.209102
c0b6e19c-b368-472f-835c-a23b7d1815b2,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-04-10T00:37:56.048712
0c7a6fb9-8efb-486d-ba5c-3dd9fa91e1b4,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-07-07T22:01:18.345750
5474ef84-e323-426a-9f24-1cfb560ad7f4,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-09-10T07:05:52.561655
b6c3907b-ae11-43c4-b618-2f38b326c5fd,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-06-25T07:19:27.824895
0dc48568-87ae-479c-8655-4946fbeaa994,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-01-07T10:37:06.860941
5b58aa3f-7047-4c95-b9e1-4a46771dc1a3,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-06-11T18:16:32.490177
ca4fd579-e3e1-40ed-a9fa-35f5eb5a7f00,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-11-26T08:29:28.531280
1445b37f-1cbf-4e76-8243-f736ad858cc0,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-09-05T00:56:59.809513
9615621d-9c43-4f70-b3f2-2ef4161fb1a1,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-05-05T19:23:35.904091
54ecbcc8-376f-4133-947f-b54043e330bc,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-11-10T08:54:52.558838
37d15e45-b538-4be6-bc84-510ca0fc9c02,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-08-26T15:52:24.065881
f7626b67-bafa-4b43-83a0-c76f2bcf5402,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-05-27T02:26:48.903358
d56f95b7-866e-4f1d-ab23-87286a2acd58,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-05-23T16:42:24.338336
a6ecda91-c65d-4aba-bd81-11d2c22053b7,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-04-27T22:17:15.399949
cc59f923-1034-4a26-83e3-55a9a76d3f29,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-07-14T00:08:17.295001
01af2022-5d36-42d7-9961-63de2bd19860,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-05-24T22:33:06.406003
e927bdd1-e398-4b4a-b2de-2353e6956aa5,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-06-09T02:48:32.631693
8a67ae6e-0233-4cc0-80c9-0c60babcacc7,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-07-25T03:09:39.473399
708bcfd7-fd55-4a4b-883a-565d8c6999a3,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-10-10T22:19:20.881350
77e64de9-530c-4843-9e03-a04377284404,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-09-12T01:36:57.873557
6e453509-6f4a-413d-b414-a4b21d61cc7d,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-05-02T20:12:57.110774
b93b65d4-c6d1-4271-a556-16e0a8cda21a,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-11-17T17:15:37.556804
07040447-035f-40d9-adea-b264c1859119,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-02-20T21:15:09.219506
129bfc86-3146-4725-8c8a-981ea89147bc,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-12-11T20:40:11.702183
d19c3b2f-7776-4bd9-aa0d-f5bf13891df0,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-04-14T14:39:05.282336
019633e3-4388-4b91-abe4-12383b02387a,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-05-11T18:26:48.505591
431e4276-da33-4ef9-8c08-78e04c7695b1,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-07-16T07:43:03.788731
9165b563-e9c9-4ede-85ae-9bd38ed76a59,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-02-26T19:06:14.321836
1f2032a6-141b-4ac8-ba25-a63801f40387,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-07-26T16:40:31.374738
2968af2d-f250-419b-ae11-170df7a0ccfb,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-04-17T18:14:25.718796
35083498-2c0c-4c08-afef-c52599940082,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-05-31T20:21:19.661790
69a1602a-604d-49c2-82a5-4cdff4fc82d5,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-11-03T11:31:18.998628
f4a9b1a1-16d7-4daf-aa2e-0f132b256a3d,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-06-07T23:08:59.206468
1723d1e8-cc5a-4802-8590-06b759362185,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-09-02T12:09:26.142185
ec53f677-4e77-4d82-97eb-02902142ba6d,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-03-04T12:20:45.696383
9fcc095e-7d20-4307-8b73-aa8b5c4ed4dd,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-11-01T14:46:41.164414
a5c3b348-49cc-4be8-9845-a5ad46c8a396,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-04-20T07:54:01.938177
0638a3e5-21fe-413a-815a-a75edafc8828,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-08-01T15:48:53.882822
3ea55334-4468-4c56-834b-eb74560d2fa7,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-07-29T22:31:46.293022
61977e80-574b-4e26-bf19-86f621329364,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-07-06T03:50:07.297773
51509dc3-3857-4422-834b-74cf3b7839de,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-08-15T03:31:01.211100
dfac39e1-f8d4-4d11-8402-7a9d7ef33e2a,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-03-26T12:25:09.211215
97d50711-6816-4e0e-a290-4d04cedf0d9b,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-05-16T02:29:15.142285
20414ec1-c0e9-46e2-a761-a63388f0c5ed,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-06-12T22:50:06.142891
9a6660da-ce6f-4d1c-8ed5-1104d3f4d33e,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-07-11T18:10:33.813372
12c02549-7575-4924-8bc1-f75f81c5cade,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-10-02T00:27:20.662486
14607229-cb82-4b0f-b162-8a2a6cb301fe,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-04-17T00:29:08.634030
0a17198a-e8d7-47e6-ac18-2d4e61e7a5ce,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-05-13T01:28:19.536273
8d05a1ad-a052-44c3-91ea-3e79b4756d21,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-01-16T17:07:11.450556
f55b6d6c-1765-4894-8287-fa1d3ca80c60,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-03-03T12:58:10.193998
84ff634a-aaba-4921-b177-e642746dc9e4,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-02-22T18:44:08.488790
050d14e4-742e-48b0-a936-9609e24dbd48,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-02-11T08:18:30.950199
5e6c6e0c-4e8e-4588-b152-920335507636,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-03-04T23:58:27.707102
db30a023-48e6-4474-9a77-95bb0d02b43d,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-01-20T10:10:30.648721
eab8b6fc-4811-41b4-95fc-23f1ee49b1a9,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-05-29T02:04:46.890175
1229884e-3324-4a83-92a6-1fa4ac8c1229,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-08-18T19:13:56.246962
e24f8725-18e5-4c32-a51e-f3ee4338a119,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-07-15T14:50:51.176970
e5c99c00-df34-49b3-ba9c-99339219e0d2,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-04-05T00:20:45.669005
db252c95-708c-466e-b49b-ab09aae2569c,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-08-03T09:55:37.661364
93c36390-95fb-42f2-9d02-239e08690a1f,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-11-22T21:08:13.264584
bcbe0d7b-89e2-48a5-bd19-cce890283238,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-05-06T21:53:05.181243
5970c3d1-92db-4617-9341-0ff923cc6899,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-05-29T07:23:36.877740
799c0bb8-d8a5-40cd-bace-23d955f163cf,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-09-01T11:02:15.905342
6aa9c272-e087-4462-850c-486106733302,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-03-10T06:28:20.739320
bafd4dd9-0d3b-45fa-ba09-23558687cf9e,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-01-20T11:18:44.677625
e41bfbfd-f142-4c9a-a2f2-47aa76052d40,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-08-12T22:15:57.648233
dde35a0a-9117-48d6-aef7-df831491aa01,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-02-02T14:34:32.797332
ebbce37b-a632-4b32-b7be-4f695ce5c3f5,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-07-16T16:11:25.847329
a100c979-8aab-4262-9fcc-aa265280c0d8,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-06-02T13:17:06.840564
c8bdb80d-cc1a-4245-a642-6f087eee6e3f,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-05-09T01:30:49.964261
640a7973-fb33-4862-8eef-2ad96a879d13,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-10-15T21:58:35.929877
1b1a3a84-df26-46c8-a389-17a44e978244,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-04-26T05:43:45.109065
b4d97d7c-1bde-425b-97ae-6645e8d55a9b,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-08-02T11:13:58.293588
60b93b47-8660-447a-8b78-d161753d8fd5,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-01-28T07:55:44.994355
73b2b37d-e822-4a71-9232-6630034fd46c,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-05-14T05:43:45.896834
c1889827-27d2-4a7b-ae1b-2d1dfceabfb3,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-07-27T06:50:52.630084
0b37855f-5d69-4160-9f4a-56281256ea33,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-05-22T12:30:00.451941
cf449344-8df5-4238-abf4-ff50ead14f13,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-09-10T01:35:50.183916
217576e9-042c-492c-a06c-8beefd3d9ed6,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-04-29T14:07:36.479553
a5d7d163-6c52-4dc3-ae7f-d15d8d4045c9,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-01-03T16:10:09.979350
1d7eb40d-f7f6-4929-bdb8-6fb4960ab12b,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-05-07T08:47:21.607919
56f93fa3-7be2-4b81-8e19-810d873e555c,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-02-22T08:25:02.770395
1954f304-babb-4b97-8c0e-7d60bb21bae8,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-05-25T12:52:05.540320
6cbfa1ef-84f7-4c1b-ae38-27aa26d5f604,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-06-28T12:17:23.984646
6b3873d4-8fe4-4e1d-8734-66e81530bb62,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-07-10T11:25:44.804036
3802f69d-8807-4211-97a5-8d4acc5c8baf,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-09-18T14:13:21.361258
03076faf-8358-41fc-9b43-0b3e3c31b588,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-10-09T23:25:50.248257
2efa3c20-c052-435d-acd4-4fb8d14675ff,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-07-07T19:29:20.959327
010f448d-ae00-4531-bcc5-0a8288c8a64f,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-01-19T12:51:09.964037
fd477377-e33b-43dc-ae93-f0eba41f9d56,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-01-06T03:31:10.446940
e935b1cf-47ae-4943-9b0d-f2fe7cccfa1e,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-02-05T10:41:31.317963
71505d46-5b37-43bc-9e0f-b954488d4198,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-09-27T18:29:05.532841
aedbb9fc-cac5-4d41-8f38-46223efc1c24,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-03-09T07:39:30.992794
af1d6cca-b6b3-442b-8443-b95f0930bbf8,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-07-08T22:41:45.135323
63b0c319-6b41-4662-bfe9-3a6e60c19a7b,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-07-02T04:05:46.114840
82e9ce5b-ca6b-4479-82a3-47473332a01f,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-05-15T06:42:25.733314
fc51e791-0f01-4cc1-a57a-c8f010b1e0be,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-06-29T01:36:36.240493
ea79cddd-cb57-4bd7-bebf-1121e328d99d,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-07-09T02:33:48.315552
111ef46b-629e-46bf-bee3-22a080f1ff19,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-12-07T05:41:24.044322
3ffd9438-0e0c-40a0-8877-96a0c167f7e4,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-03-05T00:21:09.978632
43929d68-ea69-4fb3-865b-ecd5cab2d7c6,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-08-21T22:17:52.097469
a3b1fa04-424c-4180-8c80-bbf86dfcc633,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-11-02T21:31:15.183386
6f7bea61-5d47-4b2d-84dc-4bad7c853125,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-03-03T16:45:33.602314
eed48458-141d-4297-9ac0-28690f2b2add,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-02-10T14:24:11.576710
95ed44eb-83f4-43b6-8f37-55ff273b8951,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-08-16T14:07:27.601549
a7fefb59-f2af-4a42-82c1-ea85d571a0a5,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-10-26T03:55:13.407756
4cc4e4e6-dad8-437b-ac50-8a4a7cce0ad0,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-08-01T03:58:50.701818
1d2663d6-5905-4606-a101-ec84714ea2be,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-04-28T06:12:16.299623
928f43e4-2075-4b2b-9ffc-451f6d3f1e23,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-08-19T10:18:30.807870
13192b35-d4b3-414c-b6ea-cf9cd5e63ce2,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-06-04T10:24:53.791867
9dc7afdc-f1e6-4269-ba77-04557dc657a4,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-04-07T10:02:40.273466
c6e76613-08d4-4f36-be4d-612323d1d2a1,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-10-10T12:33:05.220819
92b6c65e-545e-4460-b2c1-421ba63b38fd,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-06-12T09:53:48.760900
bd6c36bc-0f7e-44be-a76d-d7fb93042137,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-09-25T15:24:33.214333
ce514904-db25-4b9b-ade3-9ebca3980818,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-07-30T10:53:29.452086
02ccf763-e4a4-448c-8094-7c4415cbfbe4,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-10-02T11:24:57.341143
b65a4437-50d4-4cb2-8f01-50eebec74701,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-12-30T15:54:22.256876
2fab0bc8-8680-45d8-af67-454d230431ea,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-12-24T11:51:02.136196
15086a6c-40ff-4143-80bf-930d1eeded26,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-07-12T00:12:36.150934
ff9ead9d-ea5f-4923-a1b2-d36f0f03c75e,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-11-27T12:06:14.086005
cd54a7c9-49eb-4f82-a92c-2553e049f8bc,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-04-01T23:32:58.112207
b218aff1-8f89-497e-9dda-927ca3f3e3d3,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-04-17T05:43:42.180657
73101432-ade4-4894-8b6a-9cb3d5d72d27,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-07-13T08:07:25.042487
bbfebd7a-07da-477e-8505-60a3dcf7e4fc,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-04-11T22:57:55.283461
3d0754ad-6afa-4e75-94a6-43c4e6f8ca87,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-06-06T02:14:02.808265
77905f7f-a622-4baf-9d0f-51f70873a09b,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-06-15T11:01:34.283148
61791cea-49c6-4303-8e5c-4ee640c1baba,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2026-06-05T21:44:22.099004
5cc3a650-64d4-4cb6-ae4e-bbb37cf898d8,d5b0054e-3c80-4f04-8938-2fbbcbd4ce25,google,cpc,lancamento_produto,2025-10-13T17:33:14.061587
80837ae3-2435-44b9-a041-8e13069c1f84,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2025-12-03T07:14:03.823534
37db1d87-0203-47c3-84ec-d73858663ff2,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2026-01-24T19:22:34.983737
c2fcc66e-e133-4544-90ee-9039bad22bae,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2026-01-08T04:25:55.653077
9a3b4898-2c1d-45a2-b7d7-cf2170f18bfd,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2026-04-09T01:18:13.629556
1dab04f3-e7d1-40c9-91c8-3d78c4b05d0c,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2026-03-06T22:30:05.624045
f9b119dc-f5b1-429e-8f9d-1e5a545df955,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2026-05-27T16:42:40.334815
d178d23c-b908-446e-a6c2-d36c8ed9f50b,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2025-08-05T16:27:27.635056
1fcbd62e-4cb8-4208-b8bf-50e68eb70af8,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2025-09-24T12:12:45.689155
9437d63f-cdfb-408f-83cc-8f2e7a40d937,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2026-05-25T03:01:50.838136
0ffe5c71-c1e9-478f-b91c-278fb177e007,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2025-11-29T05:53:39.123769
d2cc8ed5-6242-477d-ad76-03a56fd34d40,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2025-06-27T10:49:26.564644
0e8da8cd-3a18-4c47-adf0-6242e1dfeb16,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2026-05-10T14:00:59.791661
844960c6-e510-46c2-a80c-657248e94198,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2026-03-27T21:07:44.342028
9980f8a9-b1b6-41c6-b0d9-4cad5ab06da2,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2025-04-27T20:15:50.414036
e81ff4da-f3d8-4836-94cb-f7605d484e8e,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2025-05-04T16:49:07.729669
2506a650-8847-49a6-9794-f1ca63fd9ae5,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2025-04-09T05:06:35.413474
dc9eb61e-7dcf-48bb-ac0d-03a0c590d9d6,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2026-03-02T00:19:59.099146
fe507de0-a8c4-4aa4-b09f-8a2323356954,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2025-07-27T00:10:29.452881
5c2b374b-a6a0-44fa-9db9-c144fcfcf6c2,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2025-12-21T09:19:25.014038
83e94aae-6053-46e3-8819-e1927872b45d,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2025-06-12T07:55:23.392876
8e571dec-8117-4ff0-90c9-f90caea309f2,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2025-08-09T00:59:02.788571
4e820756-d8ab-4ceb-ab1c-01821d80ab56,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2025-06-23T04:50:04.760145
a3efa0ab-401f-4a88-9749-a877ebfc9402,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2025-07-25T12:25:01.564352
489a1960-3e98-4502-b842-df1a18bb6926,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2025-10-03T07:16:44.102223
94f289a5-0b9c-4440-b91a-295dc8a8974f,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2026-05-13T18:52:12.074466
caa31e55-7a02-485d-a3d3-8412f3bb3cdb,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2026-07-08T22:53:36.008232
e4ab7ba4-badc-4097-b42c-d3c5d221ec45,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2025-06-14T12:48:03.075850
a738ff0c-e442-4275-ba50-21b35adf0c1e,7d8a8e2b-853d-459c-8d37-0710dd16aceb,linkedin,paid_social,webinar_gestao,2026-03-15T13:45:01.696745
